,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,185.91775512695312,156.9469757080078,-9978.53515625,182.69850158691406,153.64561462402344,-18002.466796875
2,185.0204315185547,156.5261688232422,-3339.98388671875,181.85855102539062,153.5662384033203,-2355.5927734375
3,185.10128784179688,156.82325744628906,-2064.495849609375,181.5496826171875,153.40774536132812,-1881.358154296875
4,184.20968627929688,156.24075317382812,-1486.155029296875,181.5139617919922,153.55531311035156,-1453.0516357421875
5,183.49002075195312,155.6234130859375,-1133.6607666015625,181.2123260498047,153.43980407714844,-1153.80029296875
6,183.5904998779297,156.06475830078125,-893.324951171875,180.61973571777344,153.11398315429688,-818.4414672851562
7,183.15428161621094,155.91110229492188,-718.7435913085938,179.99319458007812,152.7801971435547,-633.8496704101562
8,182.66030883789062,155.6493682861328,-588.7979125976562,180.39308166503906,153.33981323242188,-572.8045043945312
9,182.50387573242188,155.64393615722656,-487.6394958496094,179.57333374023438,152.90060424804688,-427.1117248535156
10,181.91835021972656,155.27053833007812,-410.3370666503906,177.63641357421875,151.151123046875,-343.94921875
11,180.95907592773438,154.6189422607422,-346.37115478515625,177.700927734375,151.2880401611328,-326.98919677734375
12,180.58657836914062,154.4460906982422,-297.4916076660156,177.618408203125,151.51158142089844,-281.55950927734375
13,180.27725219726562,154.45474243164062,-256.5703125,175.9964141845703,150.33641052246094,-207.4890594482422
14,179.7543487548828,154.18284606933594,-222.83326721191406,177.54440307617188,152.01358032226562,-206.27548217773438
15,178.49205017089844,153.13059997558594,-192.60240173339844,176.0054473876953,150.73751831054688,-172.52247619628906
16,178.51284790039062,153.4921875,-169.43463134765625,175.4770050048828,150.4547119140625,-156.31613159179688
17,178.09898376464844,153.21734619140625,-149.72157287597656,174.0712890625,149.09976196289062,-139.25320434570312
18,177.413330078125,152.91839599609375,-131.6283721923828,174.87290954589844,150.26768493652344,-126.93242645263672
19,176.18658447265625,152.04226684570312,-116.59769439697266,173.7833709716797,149.2530517578125,-118.8944320678711
20,175.3356170654297,151.35006713867188,-103.91645812988281,172.90896606445312,149.4436492919922,-80.15426635742188
