,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,184.3154754638672,155.3767547607422,-9437.9697265625,186.0479736328125,156.96449279785156,-19798.53125
2,183.81942749023438,155.1819610595703,-3237.328369140625,185.0273895263672,156.7623748779297,-2434.237060546875
3,182.95614624023438,154.72402954101562,-1985.3575439453125,184.48355102539062,156.3822021484375,-1789.965087890625
4,182.21421813964844,154.11679077148438,-1443.34619140625,184.53208923339844,156.6724090576172,-1361.2813720703125
5,182.23828125,154.3990478515625,-1113.0264892578125,183.89039611816406,156.26170349121094,-1008.093994140625
6,181.4886016845703,154.041015625,-874.946044921875,182.97264099121094,155.5806121826172,-779.42919921875
7,180.9989776611328,153.61338806152344,-702.723388671875,182.73561096191406,155.5989532470703,-620.859130859375
8,180.5235595703125,153.3898162841797,-575.3104858398438,182.0001983642578,155.19615173339844,-472.5379333496094
9,180.14675903320312,153.2509307861328,-480.005615234375,181.7664337158203,155.0945281982422,-456.6654052734375
10,179.9859619140625,153.26568603515625,-404.5798034667969,181.30233764648438,155.0160369873047,-353.0650634765625
11,179.27133178710938,152.95144653320312,-341.8459167480469,180.65940856933594,154.57730102539062,-306.409912109375
12,178.18336486816406,152.06582641601562,-291.4669494628906,179.253662109375,153.50967407226562,-230.59353637695312
13,177.7774200439453,151.9728240966797,-252.4445037841797,180.01824951171875,154.064453125,-257.91552734375
14,177.6564483642578,152.0142822265625,-219.9303741455078,177.789306640625,152.29934692382812,-199.7733917236328
15,176.53109741210938,151.10179138183594,-191.80007934570312,178.8852081298828,153.7645263671875,-179.46728515625
16,176.55029296875,151.50807189941406,-168.9378662109375,177.93215942382812,152.9130401611328,-166.39691162109375
17,175.55764770507812,150.65000915527344,-148.2812042236328,178.33978271484375,153.73550415039062,-147.57179260253906
18,175.1984405517578,150.5348663330078,-131.1773681640625,176.2788543701172,152.19985961914062,-111.12130737304688
19,174.70559692382812,150.1723175048828,-116.14022064208984,176.89468383789062,152.69290161132812,-117.32965850830078
20,173.8363800048828,149.73342895507812,-102.87699890136719,176.2537841796875,152.44227600097656,-102.25819396972656
