,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,184.55499267578125,155.2837371826172,-30686.677734375,186.34222412109375,157.25003051757812,-17164.91796875
2,184.12115478515625,155.37400817871094,-5311.32861328125,184.96676635742188,156.63941955566406,-2356.476806640625
3,182.48922729492188,154.34841918945312,-1776.8641357421875,183.74371337890625,155.9456787109375,-1084.2427978515625
4,180.6907501220703,153.18490600585938,-792.3226928710938,182.27481079101562,155.25357055664062,-532.482177734375
5,179.24612426757812,152.30401611328125,-424.20526123046875,178.8672637939453,152.5301971435547,-279.1659240722656
6,176.70079040527344,150.46188354492188,-250.8440704345703,176.296630859375,150.7311553955078,-171.22938537597656
7,175.03570556640625,149.58200073242188,-158.87033081054688,173.39846801757812,147.8162078857422,-138.42311096191406
8,171.8924560546875,147.31382751464844,-103.98497772216797,171.32693481445312,147.1802215576172,-82.38070678710938
9,168.73040771484375,144.90682983398438,-70.83024597167969,167.48780822753906,144.63623046875,-52.82905578613281
10,165.66888427734375,142.9834442138672,-49.57173538208008,164.1581268310547,141.22015380859375,-44.80659103393555
11,162.3224639892578,140.27517700195312,-35.22949981689453,166.40438842773438,145.17330932617188,-35.62648391723633
12,157.98052978515625,136.87161254882812,-25.418548583984375,153.74136352539062,132.64773559570312,-21.739852905273438
13,153.80795288085938,133.68386840820312,-18.410911560058594,161.4473114013672,141.0111541748047,-23.494003295898438
14,149.66822814941406,130.57005310058594,-13.689004898071289,142.73779296875,123.69268035888672,-9.993428230285645
15,145.32342529296875,127.16934967041016,-10.131082534790039,141.98568725585938,123.33245849609375,-9.471267700195312
16,141.04449462890625,123.72221374511719,-7.656614303588867,148.89883422851562,130.4759521484375,-11.483497619628906
17,135.6045379638672,119.26591491699219,-5.645199298858643,125.03424072265625,106.42784118652344,-4.965229034423828
18,130.9738311767578,115.33320617675781,-4.205745220184326,125.4288558959961,110.97881317138672,-2.8934671878814697
19,125.83455657958984,111.08368682861328,-3.0846023559570312,130.64697265625,115.21275329589844,-4.265373706817627
20,120.74913787841797,106.92179107666016,-2.250905990600586,117.58453369140625,103.80762481689453,-1.7895565032958984
