,train_RMSE,train_MAE,train_R2,valid_RMSE,valid_MAE,valid_R2
1,185.0511932373047,155.91119384765625,-16277.35546875,185.91456604003906,156.7044677734375,-16023.2880859375
2,183.13238525390625,154.6973114013672,-2594.766845703125,184.08123779296875,156.2500762939453,-1214.2086181640625
3,181.8408966064453,154.09107971191406,-985.9116821289062,182.45559692382812,155.45481872558594,-562.6403198242188
4,180.45040893554688,153.41065979003906,-529.60009765625,178.81399536132812,152.47911071777344,-290.8384704589844
5,178.39743041992188,152.05563354492188,-319.0569152832031,180.6957550048828,154.75802612304688,-278.4881591796875
6,177.04017639160156,151.3888702392578,-204.36312866210938,177.1266632080078,151.855224609375,-168.41864013671875
7,175.39810180664062,150.47474670410156,-138.87905883789062,172.21231079101562,148.31198120117188,-81.1495361328125
8,172.6729278564453,148.4658203125,-95.98956298828125,172.40142822265625,148.25875854492188,-89.07145690917969
9,170.7176513671875,147.38343811035156,-68.97039794921875,169.9945831298828,146.91859436035156,-59.278411865234375
10,167.4967803955078,145.01246643066406,-49.82380676269531,173.18121337890625,150.35385131835938,-61.928653717041016
11,164.4145050048828,142.9058074951172,-36.958984375,166.8051300048828,146.12460327148438,-31.99240493774414
12,161.3595733642578,140.61978149414062,-27.961124420166016,158.4785614013672,137.62066650390625,-24.77640151977539
13,157.92144775390625,138.04359436035156,-21.11595344543457,158.9781036376953,140.16033935546875,-17.968914031982422
14,154.7825469970703,135.84317016601562,-16.33310317993164,147.23965454101562,128.6562957763672,-11.271852493286133
15,151.2310028076172,133.34327697753906,-12.543274879455566,159.46905517578125,140.26817321777344,-17.3382625579834
16,146.77394104003906,130.02944946289062,-9.601838111877441,146.7631378173828,129.57591247558594,-9.620095252990723
17,142.6297607421875,126.8391342163086,-7.423495292663574,144.82305908203125,127.6553955078125,-8.963691711425781
18,138.97311401367188,124.03069305419922,-5.802756309509277,157.65016174316406,141.42469787597656,-9.870548248291016
19,135.17367553710938,121.09515380859375,-4.520068168640137,131.24310302734375,116.89459228515625,-3.9205455780029297
20,131.06788635253906,117.77455139160156,-3.5222268104553223,124.75767517089844,112.5142822265625,-1.898566722869873
